U-Turn Detection Debug Log
==================================================
Checking 11 -> 29: Travel = 0.39m, Straight = 0.33m
Checking 11 -> 30: Travel = 0.44m, Straight = 0.38m
Checking 11 -> 31: Travel = 0.45m, Straight = 0.39m
Checking 11 -> 32: Travel = 0.51m, Straight = 0.44m
Checking 11 -> 33: Travel = 0.52m, Straight = 0.45m
Checking 11 -> 34: Travel = 0.55m, Straight = 0.48m
Checking 11 -> 35: Travel = 0.57m, Straight = 0.49m
Checking 11 -> 36: Travel = 0.60m, Straight = 0.53m
Checking 11 -> 37: Travel = 0.66m, Straight = 0.58m
Checking 11 -> 38: Travel = 0.66m, Straight = 0.58m
Checking 11 -> 39: Travel = 0.67m, Straight = 0.60m
Checking 11 -> 40: Travel = 0.78m, Straight = 0.70m
Checking 11 -> 41: Travel = 0.78m, Straight = 0.70m
Checking 11 -> 42: Travel = 0.79m, Straight = 0.71m
Checking 11 -> 43: Travel = 0.80m, Straight = 0.72m
Checking 11 -> 44: Travel = 0.85m, Straight = 0.77m
Checking 11 -> 45: Travel = 0.95m, Straight = 0.86m
Checking 11 -> 46: Travel = 0.98m, Straight = 0.89m
Checking 11 -> 47: Travel = 0.98m, Straight = 0.89m
Checking 11 -> 48: Travel = 1.17m, Straight = 1.07m
Checking 11 -> 49: Travel = 1.22m, Straight = 1.13m
Checking 11 -> 50: Travel = 1.23m, Straight = 1.14m
Checking 11 -> 51: Travel = 1.28m, Straight = 1.18m
Checking 11 -> 52: Travel = 1.34m, Straight = 1.24m
Checking 11 -> 53: Travel = 1.47m, Straight = 1.35m
Checking 11 -> 54: Travel = 1.59m, Straight = 1.45m
Checking 12 -> 22: Travel = 0.23m, Straight = 0.20m
Checking 12 -> 23: Travel = 0.24m, Straight = 0.21m
Checking 12 -> 24: Travel = 0.24m, Straight = 0.22m
Checking 12 -> 25: Travel = 0.25m, Straight = 0.22m
Checking 12 -> 26: Travel = 0.26m, Straight = 0.23m
Checking 12 -> 27: Travel = 0.32m, Straight = 0.28m
Checking 12 -> 28: Travel = 0.33m, Straight = 0.28m
Checking 12 -> 29: Travel = 0.35m, Straight = 0.31m
Checking 12 -> 30: Travel = 0.41m, Straight = 0.36m
Checking 12 -> 31: Travel = 0.42m, Straight = 0.37m
Checking 12 -> 32: Travel = 0.48m, Straight = 0.42m
Checking 12 -> 33: Travel = 0.49m, Straight = 0.43m
Checking 12 -> 34: Travel = 0.52m, Straight = 0.46m
Checking 12 -> 35: Travel = 0.53m, Straight = 0.47m
Checking 12 -> 36: Travel = 0.57m, Straight = 0.51m
Checking 12 -> 37: Travel = 0.62m, Straight = 0.56m
Checking 12 -> 38: Travel = 0.63m, Straight = 0.56m
Checking 12 -> 39: Travel = 0.64m, Straight = 0.57m
Checking 12 -> 40: Travel = 0.74m, Straight = 0.68m
Checking 12 -> 41: Travel = 0.75m, Straight = 0.68m
Checking 12 -> 42: Travel = 0.76m, Straight = 0.69m
Checking 12 -> 43: Travel = 0.77m, Straight = 0.70m
Checking 12 -> 44: Travel = 0.82m, Straight = 0.75m
Checking 12 -> 45: Travel = 0.92m, Straight = 0.85m
Checking 12 -> 46: Travel = 0.95m, Straight = 0.87m
Checking 12 -> 47: Travel = 0.95m, Straight = 0.88m
Checking 12 -> 48: Travel = 1.13m, Straight = 1.06m
Checking 12 -> 49: Travel = 1.19m, Straight = 1.11m
Checking 12 -> 50: Travel = 1.20m, Straight = 1.12m
Checking 12 -> 51: Travel = 1.24m, Straight = 1.16m
Checking 12 -> 52: Travel = 1.31m, Straight = 1.22m
Checking 12 -> 53: Travel = 1.44m, Straight = 1.34m
Checking 12 -> 54: Travel = 1.56m, Straight = 1.44m
Checking 13 -> 23: Travel = 0.14m, Straight = 0.12m
Checking 13 -> 24: Travel = 0.14m, Straight = 0.13m
Checking 13 -> 25: Travel = 0.15m, Straight = 0.13m
Checking 13 -> 26: Travel = 0.16m, Straight = 0.14m
Checking 13 -> 27: Travel = 0.22m, Straight = 0.20m
Checking 13 -> 28: Travel = 0.23m, Straight = 0.20m
Checking 13 -> 29: Travel = 0.26m, Straight = 0.23m
Checking 13 -> 30: Travel = 0.31m, Straight = 0.29m
Checking 13 -> 31: Travel = 0.32m, Straight = 0.29m
Checking 13 -> 32: Travel = 0.38m, Straight = 0.35m
Checking 13 -> 33: Travel = 0.39m, Straight = 0.36m
Checking 13 -> 34: Travel = 0.42m, Straight = 0.39m
Checking 13 -> 35: Travel = 0.44m, Straight = 0.41m
Checking 13 -> 36: Travel = 0.47m, Straight = 0.44m
Checking 13 -> 37: Travel = 0.53m, Straight = 0.50m
Checking 13 -> 38: Travel = 0.53m, Straight = 0.50m
Checking 13 -> 39: Travel = 0.54m, Straight = 0.51m
Checking 13 -> 40: Travel = 0.65m, Straight = 0.61m
Checking 13 -> 41: Travel = 0.65m, Straight = 0.62m
Checking 13 -> 42: Travel = 0.66m, Straight = 0.63m
Checking 13 -> 43: Travel = 0.67m, Straight = 0.64m
Checking 13 -> 44: Travel = 0.72m, Straight = 0.69m
Checking 13 -> 45: Travel = 0.82m, Straight = 0.79m
Checking 13 -> 46: Travel = 0.85m, Straight = 0.81m
Checking 13 -> 47: Travel = 0.85m, Straight = 0.82m
Checking 13 -> 48: Travel = 1.04m, Straight = 1.00m
Checking 13 -> 49: Travel = 1.09m, Straight = 1.06m
Checking 13 -> 50: Travel = 1.10m, Straight = 1.07m
Checking 13 -> 51: Travel = 1.14m, Straight = 1.11m
Checking 13 -> 52: Travel = 1.21m, Straight = 1.17m
Checking 13 -> 53: Travel = 1.34m, Straight = 1.29m
Checking 13 -> 54: Travel = 1.46m, Straight = 1.40m
Checking 14 -> 24: Travel = 0.12m, Straight = 0.11m
Checking 14 -> 25: Travel = 0.13m, Straight = 0.11m
Checking 14 -> 26: Travel = 0.14m, Straight = 0.12m
Checking 14 -> 27: Travel = 0.20m, Straight = 0.18m
Checking 14 -> 28: Travel = 0.21m, Straight = 0.19m
Checking 14 -> 29: Travel = 0.23m, Straight = 0.21m
Checking 14 -> 30: Travel = 0.29m, Straight = 0.27m
Checking 14 -> 31: Travel = 0.30m, Straight = 0.28m
Checking 14 -> 32: Travel = 0.36m, Straight = 0.34m
Checking 14 -> 33: Travel = 0.37m, Straight = 0.35m
Checking 14 -> 34: Travel = 0.40m, Straight = 0.38m
Checking 14 -> 35: Travel = 0.42m, Straight = 0.39m
Checking 14 -> 36: Travel = 0.45m, Straight = 0.43m
Checking 14 -> 37: Travel = 0.50m, Straight = 0.48m
Checking 14 -> 38: Travel = 0.51m, Straight = 0.49m
Checking 14 -> 39: Travel = 0.52m, Straight = 0.50m
Checking 14 -> 40: Travel = 0.62m, Straight = 0.60m
Checking 14 -> 41: Travel = 0.63m, Straight = 0.61m
Checking 14 -> 42: Travel = 0.64m, Straight = 0.62m
Checking 14 -> 43: Travel = 0.65m, Straight = 0.63m
Checking 14 -> 44: Travel = 0.70m, Straight = 0.67m
Checking 14 -> 45: Travel = 0.80m, Straight = 0.78m
Checking 14 -> 46: Travel = 0.83m, Straight = 0.80m
Checking 14 -> 47: Travel = 0.83m, Straight = 0.81m
Checking 14 -> 48: Travel = 1.01m, Straight = 0.99m
Checking 14 -> 49: Travel = 1.07m, Straight = 1.05m
Checking 14 -> 50: Travel = 1.08m, Straight = 1.06m
Checking 14 -> 51: Travel = 1.12m, Straight = 1.10m
Checking 14 -> 52: Travel = 1.19m, Straight = 1.16m
Checking 14 -> 53: Travel = 1.32m, Straight = 1.28m
Checking 14 -> 54: Travel = 1.44m, Straight = 1.39m
Checking 15 -> 25: Travel = 0.12m, Straight = 0.10m
Checking 15 -> 26: Travel = 0.12m, Straight = 0.11m
Checking 15 -> 27: Travel = 0.19m, Straight = 0.17m
Checking 15 -> 28: Travel = 0.19m, Straight = 0.18m
Checking 15 -> 29: Travel = 0.22m, Straight = 0.20m
Checking 15 -> 30: Travel = 0.28m, Straight = 0.26m
Checking 15 -> 31: Travel = 0.29m, Straight = 0.27m
Checking 15 -> 32: Travel = 0.34m, Straight = 0.32m
Checking 15 -> 33: Travel = 0.36m, Straight = 0.34m
Checking 15 -> 34: Travel = 0.38m, Straight = 0.37m
Checking 15 -> 35: Travel = 0.40m, Straight = 0.38m
Checking 15 -> 36: Travel = 0.44m, Straight = 0.42m
Checking 15 -> 37: Travel = 0.49m, Straight = 0.47m
Checking 15 -> 38: Travel = 0.49m, Straight = 0.47m
Checking 15 -> 39: Travel = 0.50m, Straight = 0.49m
Checking 15 -> 40: Travel = 0.61m, Straight = 0.59m
Checking 15 -> 41: Travel = 0.62m, Straight = 0.60m
Checking 15 -> 42: Travel = 0.63m, Straight = 0.61m
Checking 15 -> 43: Travel = 0.64m, Straight = 0.62m
Checking 15 -> 44: Travel = 0.68m, Straight = 0.66m
Checking 15 -> 45: Travel = 0.79m, Straight = 0.77m
Checking 15 -> 46: Travel = 0.81m, Straight = 0.79m
Checking 15 -> 47: Travel = 0.82m, Straight = 0.80m
Checking 15 -> 48: Travel = 1.00m, Straight = 0.98m
Checking 15 -> 49: Travel = 1.06m, Straight = 1.04m
Checking 15 -> 50: Travel = 1.07m, Straight = 1.05m
Checking 15 -> 51: Travel = 1.11m, Straight = 1.09m
Checking 15 -> 52: Travel = 1.17m, Straight = 1.15m
Checking 15 -> 53: Travel = 1.30m, Straight = 1.27m
Checking 15 -> 54: Travel = 1.43m, Straight = 1.38m
Checking 16 -> 26: Travel = 0.11m, Straight = 0.10m
Checking 16 -> 27: Travel = 0.18m, Straight = 0.16m
Checking 16 -> 28: Travel = 0.18m, Straight = 0.17m
Checking 16 -> 29: Travel = 0.21m, Straight = 0.19m
Checking 16 -> 30: Travel = 0.27m, Straight = 0.25m
Checking 16 -> 31: Travel = 0.27m, Straight = 0.26m
Checking 16 -> 32: Travel = 0.33m, Straight = 0.31m
Checking 16 -> 33: Travel = 0.34m, Straight = 0.33m
Checking 16 -> 34: Travel = 0.37m, Straight = 0.35m
Checking 16 -> 35: Travel = 0.39m, Straight = 0.37m
Checking 16 -> 36: Travel = 0.42m, Straight = 0.41m
Checking 16 -> 37: Travel = 0.48m, Straight = 0.46m
Checking 16 -> 38: Travel = 0.48m, Straight = 0.46m
Checking 16 -> 39: Travel = 0.49m, Straight = 0.47m
Checking 16 -> 40: Travel = 0.60m, Straight = 0.58m
Checking 16 -> 41: Travel = 0.60m, Straight = 0.58m
Checking 16 -> 42: Travel = 0.61m, Straight = 0.59m
Checking 16 -> 43: Travel = 0.62m, Straight = 0.60m
Checking 16 -> 44: Travel = 0.67m, Straight = 0.65m
Checking 16 -> 45: Travel = 0.78m, Straight = 0.75m
Checking 16 -> 46: Travel = 0.80m, Straight = 0.78m
Checking 16 -> 47: Travel = 0.81m, Straight = 0.78m
Checking 16 -> 48: Travel = 0.99m, Straight = 0.97m
Checking 16 -> 49: Travel = 1.05m, Straight = 1.02m
Checking 16 -> 50: Travel = 1.06m, Straight = 1.03m
Checking 16 -> 51: Travel = 1.10m, Straight = 1.07m
Checking 16 -> 52: Travel = 1.16m, Straight = 1.14m
Checking 16 -> 53: Travel = 1.29m, Straight = 1.26m
Checking 16 -> 54: Travel = 1.41m, Straight = 1.37m
Checking 17 -> 27: Travel = 0.14m, Straight = 0.12m
Checking 17 -> 28: Travel = 0.15m, Straight = 0.13m
Checking 17 -> 29: Travel = 0.17m, Straight = 0.15m
Checking 17 -> 30: Travel = 0.23m, Straight = 0.21m
Checking 17 -> 31: Travel = 0.24m, Straight = 0.22m
Checking 17 -> 32: Travel = 0.29m, Straight = 0.28m
Checking 17 -> 33: Travel = 0.31m, Straight = 0.29m
Checking 17 -> 34: Travel = 0.34m, Straight = 0.32m
Checking 17 -> 35: Travel = 0.35m, Straight = 0.33m
Checking 17 -> 36: Travel = 0.39m, Straight = 0.37m
Checking 17 -> 37: Travel = 0.44m, Straight = 0.42m
Checking 17 -> 38: Travel = 0.44m, Straight = 0.43m
Checking 17 -> 39: Travel = 0.46m, Straight = 0.44m
Checking 17 -> 40: Travel = 0.56m, Straight = 0.54m
Checking 17 -> 41: Travel = 0.57m, Straight = 0.55m
Checking 17 -> 42: Travel = 0.58m, Straight = 0.56m
Checking 17 -> 43: Travel = 0.59m, Straight = 0.57m
Checking 17 -> 44: Travel = 0.64m, Straight = 0.61m
Checking 17 -> 45: Travel = 0.74m, Straight = 0.72m
Checking 17 -> 46: Travel = 0.76m, Straight = 0.74m
Checking 17 -> 47: Travel = 0.77m, Straight = 0.75m
Checking 17 -> 48: Travel = 0.95m, Straight = 0.93m
Checking 17 -> 49: Travel = 1.01m, Straight = 0.99m
Checking 17 -> 50: Travel = 1.02m, Straight = 1.00m
Checking 17 -> 51: Travel = 1.06m, Straight = 1.04m
Checking 17 -> 52: Travel = 1.12m, Straight = 1.10m
Checking 17 -> 53: Travel = 1.26m, Straight = 1.22m
Checking 17 -> 54: Travel = 1.38m, Straight = 1.33m
Checking 18 -> 28: Travel = 0.12m, Straight = 0.11m
Checking 18 -> 29: Travel = 0.15m, Straight = 0.13m
Checking 18 -> 30: Travel = 0.21m, Straight = 0.19m
Checking 18 -> 31: Travel = 0.21m, Straight = 0.20m
Checking 18 -> 32: Travel = 0.27m, Straight = 0.25m
Checking 18 -> 33: Travel = 0.28m, Straight = 0.27m
Checking 18 -> 34: Travel = 0.31m, Straight = 0.29m
Checking 18 -> 35: Travel = 0.33m, Straight = 0.31m
Checking 18 -> 36: Travel = 0.37m, Straight = 0.35m
Checking 18 -> 37: Travel = 0.42m, Straight = 0.40m
Checking 18 -> 38: Travel = 0.42m, Straight = 0.40m
Checking 18 -> 39: Travel = 0.43m, Straight = 0.41m
Checking 18 -> 40: Travel = 0.54m, Straight = 0.52m
Checking 18 -> 41: Travel = 0.54m, Straight = 0.52m
Checking 18 -> 42: Travel = 0.56m, Straight = 0.54m
Checking 18 -> 43: Travel = 0.56m, Straight = 0.54m
Checking 18 -> 44: Travel = 0.61m, Straight = 0.59m
Checking 18 -> 45: Travel = 0.72m, Straight = 0.70m
Checking 18 -> 46: Travel = 0.74m, Straight = 0.72m
Checking 18 -> 47: Travel = 0.75m, Straight = 0.73m
Checking 18 -> 48: Travel = 0.93m, Straight = 0.91m
Checking 18 -> 49: Travel = 0.99m, Straight = 0.96m
Checking 18 -> 50: Travel = 1.00m, Straight = 0.97m
Checking 18 -> 51: Travel = 1.04m, Straight = 1.02m
Checking 18 -> 52: Travel = 1.10m, Straight = 1.08m
Checking 18 -> 53: Travel = 1.23m, Straight = 1.20m
Checking 18 -> 54: Travel = 1.35m, Straight = 1.31m
Checking 19 -> 29: Travel = 0.14m, Straight = 0.12m
Checking 19 -> 30: Travel = 0.20m, Straight = 0.18m
Checking 19 -> 31: Travel = 0.20m, Straight = 0.19m
Checking 19 -> 32: Travel = 0.26m, Straight = 0.24m
Checking 19 -> 33: Travel = 0.27m, Straight = 0.26m
Checking 19 -> 34: Travel = 0.30m, Straight = 0.29m
Checking 19 -> 35: Travel = 0.32m, Straight = 0.30m
Checking 19 -> 36: Travel = 0.36m, Straight = 0.34m
Checking 19 -> 37: Travel = 0.41m, Straight = 0.39m
Checking 19 -> 38: Travel = 0.41m, Straight = 0.40m
Checking 19 -> 39: Travel = 0.42m, Straight = 0.41m
Checking 19 -> 40: Travel = 0.53m, Straight = 0.51m
Checking 19 -> 41: Travel = 0.54m, Straight = 0.52m
Checking 19 -> 42: Travel = 0.55m, Straight = 0.53m
Checking 19 -> 43: Travel = 0.56m, Straight = 0.54m
Checking 19 -> 44: Travel = 0.60m, Straight = 0.58m
Checking 19 -> 45: Travel = 0.71m, Straight = 0.69m
Checking 19 -> 46: Travel = 0.73m, Straight = 0.71m
Checking 19 -> 47: Travel = 0.74m, Straight = 0.72m
Checking 19 -> 48: Travel = 0.92m, Straight = 0.90m
Checking 19 -> 49: Travel = 0.98m, Straight = 0.96m
Checking 19 -> 50: Travel = 0.99m, Straight = 0.97m
Checking 19 -> 51: Travel = 1.03m, Straight = 1.01m
Checking 19 -> 52: Travel = 1.09m, Straight = 1.07m
Checking 19 -> 53: Travel = 1.22m, Straight = 1.19m
Checking 19 -> 54: Travel = 1.35m, Straight = 1.30m
Checking 20 -> 30: Travel = 0.19m, Straight = 0.18m
Checking 20 -> 31: Travel = 0.20m, Straight = 0.19m
Checking 20 -> 32: Travel = 0.26m, Straight = 0.24m
Checking 20 -> 33: Travel = 0.27m, Straight = 0.26m
Checking 20 -> 34: Travel = 0.30m, Straight = 0.28m
Checking 20 -> 35: Travel = 0.32m, Straight = 0.30m
Checking 20 -> 36: Travel = 0.35m, Straight = 0.34m
Checking 20 -> 37: Travel = 0.40m, Straight = 0.39m
Checking 20 -> 38: Travel = 0.41m, Straight = 0.39m
Checking 20 -> 39: Travel = 0.42m, Straight = 0.40m
Checking 20 -> 40: Travel = 0.52m, Straight = 0.51m
Checking 20 -> 41: Travel = 0.53m, Straight = 0.51m
Checking 20 -> 42: Travel = 0.54m, Straight = 0.53m
Checking 20 -> 43: Travel = 0.55m, Straight = 0.53m
Checking 20 -> 44: Travel = 0.60m, Straight = 0.58m
Checking 20 -> 45: Travel = 0.70m, Straight = 0.69m
Checking 20 -> 46: Travel = 0.73m, Straight = 0.71m
Checking 20 -> 47: Travel = 0.73m, Straight = 0.72m
Checking 20 -> 48: Travel = 0.91m, Straight = 0.90m
Checking 20 -> 49: Travel = 0.97m, Straight = 0.95m
Checking 20 -> 50: Travel = 0.98m, Straight = 0.96m
Checking 20 -> 51: Travel = 1.02m, Straight = 1.01m
Checking 20 -> 52: Travel = 1.09m, Straight = 1.07m
Checking 20 -> 53: Travel = 1.22m, Straight = 1.19m
Checking 20 -> 54: Travel = 1.34m, Straight = 1.30m
Checking 21 -> 31: Travel = 0.19m, Straight = 0.19m
Checking 21 -> 32: Travel = 0.25m, Straight = 0.24m
Checking 21 -> 33: Travel = 0.26m, Straight = 0.26m
Checking 21 -> 34: Travel = 0.29m, Straight = 0.28m
Checking 21 -> 35: Travel = 0.31m, Straight = 0.30m
Checking 21 -> 36: Travel = 0.34m, Straight = 0.34m
Checking 21 -> 37: Travel = 0.40m, Straight = 0.39m
Checking 21 -> 38: Travel = 0.40m, Straight = 0.39m
Checking 21 -> 39: Travel = 0.41m, Straight = 0.40m
Checking 21 -> 40: Travel = 0.52m, Straight = 0.51m
Checking 21 -> 41: Travel = 0.52m, Straight = 0.51m
Checking 21 -> 42: Travel = 0.53m, Straight = 0.53m
Checking 21 -> 43: Travel = 0.54m, Straight = 0.53m
Checking 21 -> 44: Travel = 0.59m, Straight = 0.58m
Checking 21 -> 45: Travel = 0.69m, Straight = 0.69m
Checking 21 -> 46: Travel = 0.72m, Straight = 0.71m
Checking 21 -> 47: Travel = 0.73m, Straight = 0.72m
Checking 21 -> 48: Travel = 0.91m, Straight = 0.90m
Checking 21 -> 49: Travel = 0.96m, Straight = 0.95m
Checking 21 -> 50: Travel = 0.97m, Straight = 0.96m
Checking 21 -> 51: Travel = 1.02m, Straight = 1.01m
Checking 21 -> 52: Travel = 1.08m, Straight = 1.07m
Checking 21 -> 53: Travel = 1.21m, Straight = 1.19m
Checking 21 -> 54: Travel = 1.33m, Straight = 1.30m
Checking 22 -> 32: Travel = 0.24m, Straight = 0.24m
Checking 22 -> 33: Travel = 0.26m, Straight = 0.26m
Checking 22 -> 34: Travel = 0.29m, Straight = 0.28m
Checking 22 -> 35: Travel = 0.30m, Straight = 0.30m
Checking 22 -> 36: Travel = 0.34m, Straight = 0.34m
Checking 22 -> 37: Travel = 0.39m, Straight = 0.39m
Checking 22 -> 38: Travel = 0.40m, Straight = 0.39m
Checking 22 -> 39: Travel = 0.41m, Straight = 0.40m
Checking 22 -> 40: Travel = 0.51m, Straight = 0.51m
Checking 22 -> 41: Travel = 0.52m, Straight = 0.51m
Checking 22 -> 42: Travel = 0.53m, Straight = 0.53m
Checking 22 -> 43: Travel = 0.54m, Straight = 0.53m
Checking 22 -> 44: Travel = 0.59m, Straight = 0.58m
Checking 22 -> 45: Travel = 0.69m, Straight = 0.69m
Checking 22 -> 46: Travel = 0.71m, Straight = 0.71m
Checking 22 -> 47: Travel = 0.72m, Straight = 0.72m
Checking 22 -> 48: Travel = 0.90m, Straight = 0.90m
Checking 22 -> 49: Travel = 0.96m, Straight = 0.95m
Checking 22 -> 50: Travel = 0.97m, Straight = 0.97m
Checking 22 -> 51: Travel = 1.01m, Straight = 1.01m
Checking 22 -> 52: Travel = 1.07m, Straight = 1.07m
Checking 22 -> 53: Travel = 1.21m, Straight = 1.19m
Checking 22 -> 54: Travel = 1.33m, Straight = 1.30m
Checking 23 -> 33: Travel = 0.25m, Straight = 0.25m
Checking 23 -> 34: Travel = 0.28m, Straight = 0.28m
Checking 23 -> 35: Travel = 0.30m, Straight = 0.30m
Checking 23 -> 36: Travel = 0.33m, Straight = 0.33m
Checking 23 -> 37: Travel = 0.39m, Straight = 0.39m
Checking 23 -> 38: Travel = 0.39m, Straight = 0.39m
Checking 23 -> 39: Travel = 0.40m, Straight = 0.40m
Checking 23 -> 40: Travel = 0.51m, Straight = 0.51m
Checking 23 -> 41: Travel = 0.51m, Straight = 0.51m
Checking 23 -> 42: Travel = 0.52m, Straight = 0.52m
Checking 23 -> 43: Travel = 0.53m, Straight = 0.53m
Checking 23 -> 44: Travel = 0.58m, Straight = 0.58m
Checking 23 -> 45: Travel = 0.68m, Straight = 0.68m
Checking 23 -> 46: Travel = 0.71m, Straight = 0.71m
Checking 23 -> 47: Travel = 0.71m, Straight = 0.71m
Checking 23 -> 48: Travel = 0.90m, Straight = 0.89m
Checking 23 -> 49: Travel = 0.95m, Straight = 0.95m
Checking 23 -> 50: Travel = 0.96m, Straight = 0.96m
Checking 23 -> 51: Travel = 1.01m, Straight = 1.00m
Checking 23 -> 52: Travel = 1.07m, Straight = 1.06m
Checking 23 -> 53: Travel = 1.20m, Straight = 1.19m
Checking 23 -> 54: Travel = 1.32m, Straight = 1.30m
Checking 24 -> 34: Travel = 0.28m, Straight = 0.27m
Checking 24 -> 35: Travel = 0.29m, Straight = 0.29m
Checking 24 -> 36: Travel = 0.33m, Straight = 0.33m
Checking 24 -> 37: Travel = 0.38m, Straight = 0.38m
Checking 24 -> 38: Travel = 0.38m, Straight = 0.38m
Checking 24 -> 39: Travel = 0.40m, Straight = 0.39m
Checking 24 -> 40: Travel = 0.50m, Straight = 0.50m
Checking 24 -> 41: Travel = 0.51m, Straight = 0.50m
Checking 24 -> 42: Travel = 0.52m, Straight = 0.52m
Checking 24 -> 43: Travel = 0.53m, Straight = 0.52m
Checking 24 -> 44: Travel = 0.57m, Straight = 0.57m
Checking 24 -> 45: Travel = 0.68m, Straight = 0.68m
Checking 24 -> 46: Travel = 0.70m, Straight = 0.70m
Checking 24 -> 47: Travel = 0.71m, Straight = 0.71m
Checking 24 -> 48: Travel = 0.89m, Straight = 0.89m
Checking 24 -> 49: Travel = 0.95m, Straight = 0.95m
Checking 24 -> 50: Travel = 0.96m, Straight = 0.96m
Checking 24 -> 51: Travel = 1.00m, Straight = 1.00m
Checking 24 -> 52: Travel = 1.06m, Straight = 1.06m
Checking 24 -> 53: Travel = 1.20m, Straight = 1.18m
Checking 24 -> 54: Travel = 1.32m, Straight = 1.29m
Checking 25 -> 35: Travel = 0.29m, Straight = 0.29m
Checking 25 -> 36: Travel = 0.32m, Straight = 0.32m
Checking 25 -> 37: Travel = 0.37m, Straight = 0.37m
Checking 25 -> 38: Travel = 0.38m, Straight = 0.38m
Checking 25 -> 39: Travel = 0.39m, Straight = 0.39m
Checking 25 -> 40: Travel = 0.50m, Straight = 0.49m
Checking 25 -> 41: Travel = 0.50m, Straight = 0.50m
Checking 25 -> 42: Travel = 0.51m, Straight = 0.51m
Checking 25 -> 43: Travel = 0.52m, Straight = 0.52m
Checking 25 -> 44: Travel = 0.57m, Straight = 0.57m
Checking 25 -> 45: Travel = 0.67m, Straight = 0.67m
Checking 25 -> 46: Travel = 0.70m, Straight = 0.69m
Checking 25 -> 47: Travel = 0.70m, Straight = 0.70m
Checking 25 -> 48: Travel = 0.88m, Straight = 0.88m
Checking 25 -> 49: Travel = 0.94m, Straight = 0.94m
Checking 25 -> 50: Travel = 0.95m, Straight = 0.95m
Checking 25 -> 51: Travel = 0.99m, Straight = 0.99m
Checking 25 -> 52: Travel = 1.06m, Straight = 1.05m
Checking 25 -> 53: Travel = 1.19m, Straight = 1.17m
Checking 25 -> 54: Travel = 1.31m, Straight = 1.28m
Checking 26 -> 36: Travel = 0.31m, Straight = 0.31m
Checking 26 -> 37: Travel = 0.37m, Straight = 0.36m
Checking 26 -> 38: Travel = 0.37m, Straight = 0.37m
Checking 26 -> 39: Travel = 0.38m, Straight = 0.38m
Checking 26 -> 40: Travel = 0.49m, Straight = 0.48m
Checking 26 -> 41: Travel = 0.49m, Straight = 0.49m
Checking 26 -> 42: Travel = 0.50m, Straight = 0.50m
Checking 26 -> 43: Travel = 0.51m, Straight = 0.51m
Checking 26 -> 44: Travel = 0.56m, Straight = 0.56m
Checking 26 -> 45: Travel = 0.66m, Straight = 0.66m
Checking 26 -> 46: Travel = 0.69m, Straight = 0.69m
Checking 26 -> 47: Travel = 0.69m, Straight = 0.69m
Checking 26 -> 48: Travel = 0.88m, Straight = 0.87m
Checking 26 -> 49: Travel = 0.93m, Straight = 0.93m
Checking 26 -> 50: Travel = 0.94m, Straight = 0.94m
Checking 26 -> 51: Travel = 0.98m, Straight = 0.98m
Checking 26 -> 52: Travel = 1.05m, Straight = 1.04m
Checking 26 -> 53: Travel = 1.18m, Straight = 1.17m
Checking 26 -> 54: Travel = 1.30m, Straight = 1.28m
Checking 27 -> 37: Travel = 0.30m, Straight = 0.30m
Checking 27 -> 38: Travel = 0.31m, Straight = 0.31m
Checking 27 -> 39: Travel = 0.32m, Straight = 0.32m
Checking 27 -> 40: Travel = 0.42m, Straight = 0.42m
Checking 27 -> 41: Travel = 0.43m, Straight = 0.43m
Checking 27 -> 42: Travel = 0.44m, Straight = 0.44m
Checking 27 -> 43: Travel = 0.45m, Straight = 0.45m
Checking 27 -> 44: Travel = 0.50m, Straight = 0.49m
Checking 27 -> 45: Travel = 0.60m, Straight = 0.60m
Checking 27 -> 46: Travel = 0.63m, Straight = 0.62m
Checking 27 -> 47: Travel = 0.63m, Straight = 0.63m
Checking 27 -> 48: Travel = 0.81m, Straight = 0.81m
Checking 27 -> 49: Travel = 0.87m, Straight = 0.87m
Checking 27 -> 50: Travel = 0.88m, Straight = 0.88m
Checking 27 -> 51: Travel = 0.92m, Straight = 0.92m
Checking 27 -> 52: Travel = 0.98m, Straight = 0.98m
Checking 27 -> 53: Travel = 1.12m, Straight = 1.10m
Checking 27 -> 54: Travel = 1.24m, Straight = 1.21m
Checking 28 -> 38: Travel = 0.30m, Straight = 0.30m
Checking 28 -> 39: Travel = 0.31m, Straight = 0.31m
Checking 28 -> 40: Travel = 0.42m, Straight = 0.42m
Checking 28 -> 41: Travel = 0.42m, Straight = 0.42m
Checking 28 -> 42: Travel = 0.43m, Straight = 0.43m
Checking 28 -> 43: Travel = 0.44m, Straight = 0.44m
Checking 28 -> 44: Travel = 0.49m, Straight = 0.49m
Checking 28 -> 45: Travel = 0.59m, Straight = 0.59m
Checking 28 -> 46: Travel = 0.62m, Straight = 0.62m
Checking 28 -> 47: Travel = 0.62m, Straight = 0.62m
Checking 28 -> 48: Travel = 0.81m, Straight = 0.80m
Checking 28 -> 49: Travel = 0.86m, Straight = 0.86m
Checking 28 -> 50: Travel = 0.87m, Straight = 0.87m
Checking 28 -> 51: Travel = 0.91m, Straight = 0.91m
Checking 28 -> 52: Travel = 0.98m, Straight = 0.97m
Checking 28 -> 53: Travel = 1.11m, Straight = 1.10m
Checking 28 -> 54: Travel = 1.23m, Straight = 1.21m
