U-Turn Detection Debug Log
==================================================
Checking 8 -> 30: Travel = 0.47m, Straight = 0.39m
Checking 8 -> 31: Travel = 0.51m, Straight = 0.42m
Checking 8 -> 32: Travel = 0.54m, Straight = 0.43m
Checking 8 -> 33: Travel = 0.61m, Straight = 0.48m
Checking 8 -> 34: Travel = 0.65m, Straight = 0.51m
Checking 8 -> 35: Travel = 0.65m, Straight = 0.52m
Checking 8 -> 36: Travel = 0.67m, Straight = 0.53m
Checking 8 -> 37: Travel = 0.68m, Straight = 0.54m
Checking 8 -> 38: Travel = 0.78m, Straight = 0.62m
Checking 8 -> 39: Travel = 0.84m, Straight = 0.68m
Checking 8 -> 40: Travel = 0.87m, Straight = 0.70m
Checking 8 -> 41: Travel = 0.94m, Straight = 0.78m
Checking 8 -> 42: Travel = 1.01m, Straight = 0.84m
Checking 8 -> 43: Travel = 1.09m, Straight = 0.91m
Checking 8 -> 44: Travel = 1.19m, Straight = 1.00m
Checking 8 -> 45: Travel = 1.21m, Straight = 1.02m
Checking 8 -> 46: Travel = 1.22m, Straight = 1.03m
Checking 8 -> 47: Travel = 1.30m, Straight = 0.96m
Checking 8 -> 48: Travel = 1.35m, Straight = 0.92m
Checking 8 -> 49: Travel = 1.39m, Straight = 0.88m
Checking 8 -> 50: Travel = 1.40m, Straight = 0.87m
Checking 8 -> 51: Travel = 1.42m, Straight = 0.85m
Checking 8 -> 52: Travel = 1.48m, Straight = 0.80m
Checking 8 -> 53: Travel = 1.53m, Straight = 0.75m
Checking 8 -> 54: Travel = 1.55m, Straight = 0.72m
Checking 8 -> 55: Travel = 1.58m, Straight = 0.70m
Checking 8 -> 56: Travel = 1.62m, Straight = 0.66m
Checking 8 -> 57: Travel = 1.66m, Straight = 0.63m
Checking 8 -> 58: Travel = 1.70m, Straight = 0.58m
Checking 8 -> 59: Travel = 1.78m, Straight = 0.53m
Checking 8 -> 60: Travel = 1.79m, Straight = 0.51m
Checking 8 -> 61: Travel = 1.84m, Straight = 0.55m
Checking 8 -> 62: Travel = 1.93m, Straight = 0.64m
Checking 8 -> 63: Travel = 1.93m, Straight = 0.64m
Checking 8 -> 64: Travel = 1.94m, Straight = 0.64m
Checking 8 -> 65: Travel = 1.94m, Straight = 0.65m
Checking 8 -> 66: Travel = 1.99m, Straight = 0.66m
Checking 8 -> 67: Travel = 2.04m, Straight = 0.61m
Checking 9 -> 19: Travel = 0.25m, Straight = 0.24m
Checking 9 -> 20: Travel = 0.27m, Straight = 0.26m
Checking 9 -> 21: Travel = 0.28m, Straight = 0.26m
Checking 9 -> 22: Travel = 0.33m, Straight = 0.30m
Checking 9 -> 23: Travel = 0.34m, Straight = 0.30m
Checking 9 -> 24: Travel = 0.35m, Straight = 0.31m
Checking 9 -> 25: Travel = 0.36m, Straight = 0.32m
Checking 9 -> 26: Travel = 0.37m, Straight = 0.32m
Checking 9 -> 27: Travel = 0.39m, Straight = 0.33m
Checking 9 -> 28: Travel = 0.41m, Straight = 0.34m
Checking 9 -> 29: Travel = 0.43m, Straight = 0.35m
Checking 9 -> 30: Travel = 0.44m, Straight = 0.36m
Checking 9 -> 31: Travel = 0.48m, Straight = 0.39m
Checking 9 -> 32: Travel = 0.51m, Straight = 0.41m
Checking 9 -> 33: Travel = 0.58m, Straight = 0.46m
Checking 9 -> 34: Travel = 0.62m, Straight = 0.49m
Checking 9 -> 35: Travel = 0.62m, Straight = 0.50m
Checking 9 -> 36: Travel = 0.64m, Straight = 0.51m
Checking 9 -> 37: Travel = 0.65m, Straight = 0.52m
Checking 9 -> 38: Travel = 0.75m, Straight = 0.60m
Checking 9 -> 39: Travel = 0.81m, Straight = 0.66m
Checking 9 -> 40: Travel = 0.84m, Straight = 0.69m
Checking 9 -> 41: Travel = 0.91m, Straight = 0.77m
Checking 9 -> 42: Travel = 0.98m, Straight = 0.83m
Checking 9 -> 43: Travel = 1.06m, Straight = 0.90m
Checking 9 -> 44: Travel = 1.16m, Straight = 0.99m
Checking 9 -> 45: Travel = 1.17m, Straight = 1.01m
Checking 9 -> 46: Travel = 1.19m, Straight = 1.02m
Checking 9 -> 47: Travel = 1.27m, Straight = 0.95m
Checking 9 -> 48: Travel = 1.32m, Straight = 0.91m
Checking 9 -> 49: Travel = 1.36m, Straight = 0.87m
Checking 9 -> 50: Travel = 1.37m, Straight = 0.86m
Checking 9 -> 51: Travel = 1.38m, Straight = 0.84m
Checking 9 -> 52: Travel = 1.45m, Straight = 0.78m
Checking 9 -> 53: Travel = 1.49m, Straight = 0.74m
Checking 9 -> 54: Travel = 1.52m, Straight = 0.71m
Checking 9 -> 55: Travel = 1.55m, Straight = 0.68m
Checking 9 -> 56: Travel = 1.58m, Straight = 0.65m
Checking 9 -> 57: Travel = 1.62m, Straight = 0.61m
Checking 9 -> 58: Travel = 1.67m, Straight = 0.57m
Checking 9 -> 59: Travel = 1.74m, Straight = 0.51m
Checking 9 -> 60: Travel = 1.76m, Straight = 0.49m
Checking 9 -> 61: Travel = 1.81m, Straight = 0.53m
Checking 9 -> 62: Travel = 1.90m, Straight = 0.62m
Checking 9 -> 63: Travel = 1.90m, Straight = 0.62m
Checking 9 -> 64: Travel = 1.91m, Straight = 0.62m
Checking 9 -> 65: Travel = 1.91m, Straight = 0.63m
Checking 9 -> 66: Travel = 1.95m, Straight = 0.64m
Checking 9 -> 67: Travel = 2.01m, Straight = 0.60m
Checking 10 -> 20: Travel = 0.27m, Straight = 0.25m
Checking 10 -> 21: Travel = 0.28m, Straight = 0.26m
Checking 10 -> 22: Travel = 0.33m, Straight = 0.30m
Checking 10 -> 23: Travel = 0.34m, Straight = 0.30m
Checking 10 -> 24: Travel = 0.34m, Straight = 0.30m
Checking 10 -> 25: Travel = 0.35m, Straight = 0.31m
Checking 10 -> 26: Travel = 0.36m, Straight = 0.32m
Checking 10 -> 27: Travel = 0.38m, Straight = 0.32m
Checking 10 -> 28: Travel = 0.40m, Straight = 0.34m
Checking 10 -> 29: Travel = 0.42m, Straight = 0.35m
Checking 10 -> 30: Travel = 0.44m, Straight = 0.36m
Checking 10 -> 31: Travel = 0.48m, Straight = 0.39m
Checking 10 -> 32: Travel = 0.50m, Straight = 0.41m
Checking 10 -> 33: Travel = 0.57m, Straight = 0.46m
Checking 10 -> 34: Travel = 0.61m, Straight = 0.49m
Checking 10 -> 35: Travel = 0.62m, Straight = 0.50m
Checking 10 -> 36: Travel = 0.63m, Straight = 0.51m
Checking 10 -> 37: Travel = 0.65m, Straight = 0.52m
Checking 10 -> 38: Travel = 0.74m, Straight = 0.60m
Checking 10 -> 39: Travel = 0.80m, Straight = 0.66m
Checking 10 -> 40: Travel = 0.83m, Straight = 0.69m
Checking 10 -> 41: Travel = 0.91m, Straight = 0.77m
Checking 10 -> 42: Travel = 0.97m, Straight = 0.83m
Checking 10 -> 43: Travel = 1.05m, Straight = 0.90m
Checking 10 -> 44: Travel = 1.15m, Straight = 0.99m
Checking 10 -> 45: Travel = 1.17m, Straight = 1.01m
Checking 10 -> 46: Travel = 1.19m, Straight = 1.02m
Checking 10 -> 47: Travel = 1.26m, Straight = 0.95m
Checking 10 -> 48: Travel = 1.31m, Straight = 0.91m
Checking 10 -> 49: Travel = 1.35m, Straight = 0.87m
Checking 10 -> 50: Travel = 1.37m, Straight = 0.86m
Checking 10 -> 51: Travel = 1.38m, Straight = 0.84m
Checking 10 -> 52: Travel = 1.44m, Straight = 0.78m
Checking 10 -> 53: Travel = 1.49m, Straight = 0.74m
Checking 10 -> 54: Travel = 1.52m, Straight = 0.71m
Checking 10 -> 55: Travel = 1.55m, Straight = 0.68m
Checking 10 -> 56: Travel = 1.58m, Straight = 0.65m
Checking 10 -> 57: Travel = 1.62m, Straight = 0.61m
Checking 10 -> 58: Travel = 1.67m, Straight = 0.57m
Checking 10 -> 59: Travel = 1.74m, Straight = 0.51m
Checking 10 -> 60: Travel = 1.76m, Straight = 0.49m
Checking 10 -> 61: Travel = 1.80m, Straight = 0.53m
Checking 10 -> 62: Travel = 1.90m, Straight = 0.61m
Checking 10 -> 63: Travel = 1.90m, Straight = 0.62m
Checking 10 -> 64: Travel = 1.90m, Straight = 0.62m
Checking 10 -> 65: Travel = 1.91m, Straight = 0.62m
Checking 10 -> 66: Travel = 1.95m, Straight = 0.64m
Checking 10 -> 67: Travel = 2.00m, Straight = 0.59m
Checking 11 -> 21: Travel = 0.27m, Straight = 0.26m
Checking 11 -> 22: Travel = 0.32m, Straight = 0.29m
Checking 11 -> 23: Travel = 0.33m, Straight = 0.30m
Checking 11 -> 24: Travel = 0.34m, Straight = 0.30m
Checking 11 -> 25: Travel = 0.35m, Straight = 0.31m
Checking 11 -> 26: Travel = 0.36m, Straight = 0.31m
Checking 11 -> 27: Travel = 0.38m, Straight = 0.32m
Checking 11 -> 28: Travel = 0.40m, Straight = 0.33m
Checking 11 -> 29: Travel = 0.42m, Straight = 0.35m
Checking 11 -> 30: Travel = 0.43m, Straight = 0.36m
Checking 11 -> 31: Travel = 0.47m, Straight = 0.39m
Checking 11 -> 32: Travel = 0.50m, Straight = 0.41m
Checking 11 -> 33: Travel = 0.57m, Straight = 0.46m
Checking 11 -> 34: Travel = 0.61m, Straight = 0.49m
Checking 11 -> 35: Travel = 0.61m, Straight = 0.49m
Checking 11 -> 36: Travel = 0.63m, Straight = 0.50m
Checking 11 -> 37: Travel = 0.64m, Straight = 0.52m
Checking 11 -> 38: Travel = 0.74m, Straight = 0.60m
Checking 11 -> 39: Travel = 0.80m, Straight = 0.66m
Checking 11 -> 40: Travel = 0.83m, Straight = 0.69m
Checking 11 -> 41: Travel = 0.90m, Straight = 0.76m
Checking 11 -> 42: Travel = 0.97m, Straight = 0.83m
Checking 11 -> 43: Travel = 1.05m, Straight = 0.90m
Checking 11 -> 44: Travel = 1.15m, Straight = 0.99m
Checking 11 -> 45: Travel = 1.16m, Straight = 1.01m
Checking 11 -> 46: Travel = 1.18m, Straight = 1.02m
Checking 11 -> 47: Travel = 1.26m, Straight = 0.95m
Checking 11 -> 48: Travel = 1.31m, Straight = 0.90m
Checking 11 -> 49: Travel = 1.35m, Straight = 0.87m
Checking 11 -> 50: Travel = 1.36m, Straight = 0.85m
Checking 11 -> 51: Travel = 1.37m, Straight = 0.84m
Checking 11 -> 52: Travel = 1.44m, Straight = 0.78m
Checking 11 -> 53: Travel = 1.48m, Straight = 0.73m
Checking 11 -> 54: Travel = 1.51m, Straight = 0.71m
Checking 11 -> 55: Travel = 1.54m, Straight = 0.68m
Checking 11 -> 56: Travel = 1.57m, Straight = 0.65m
Checking 11 -> 57: Travel = 1.61m, Straight = 0.61m
Checking 11 -> 58: Travel = 1.66m, Straight = 0.56m
Checking 11 -> 59: Travel = 1.73m, Straight = 0.50m
Checking 11 -> 60: Travel = 1.75m, Straight = 0.49m
Checking 11 -> 61: Travel = 1.80m, Straight = 0.52m
Checking 11 -> 62: Travel = 1.89m, Straight = 0.61m
Checking 11 -> 63: Travel = 1.89m, Straight = 0.61m
Checking 11 -> 64: Travel = 1.90m, Straight = 0.62m
Checking 11 -> 65: Travel = 1.90m, Straight = 0.62m
Checking 11 -> 66: Travel = 1.94m, Straight = 0.64m
Checking 11 -> 67: Travel = 2.00m, Straight = 0.59m
Checking 12 -> 22: Travel = 0.32m, Straight = 0.28m
Checking 12 -> 23: Travel = 0.33m, Straight = 0.29m
Checking 12 -> 24: Travel = 0.33m, Straight = 0.29m
Checking 12 -> 25: Travel = 0.34m, Straight = 0.30m
Checking 12 -> 26: Travel = 0.35m, Straight = 0.30m
Checking 12 -> 27: Travel = 0.37m, Straight = 0.31m
Checking 12 -> 28: Travel = 0.39m, Straight = 0.32m
Checking 12 -> 29: Travel = 0.41m, Straight = 0.34m
Checking 12 -> 30: Travel = 0.42m, Straight = 0.35m
Checking 12 -> 31: Travel = 0.46m, Straight = 0.38m
Checking 12 -> 32: Travel = 0.49m, Straight = 0.40m
Checking 12 -> 33: Travel = 0.56m, Straight = 0.45m
Checking 12 -> 34: Travel = 0.60m, Straight = 0.48m
Checking 12 -> 35: Travel = 0.61m, Straight = 0.49m
Checking 12 -> 36: Travel = 0.62m, Straight = 0.50m
Checking 12 -> 37: Travel = 0.64m, Straight = 0.51m
Checking 12 -> 38: Travel = 0.73m, Straight = 0.60m
Checking 12 -> 39: Travel = 0.79m, Straight = 0.66m
Checking 12 -> 40: Travel = 0.82m, Straight = 0.68m
Checking 12 -> 41: Travel = 0.89m, Straight = 0.76m
Checking 12 -> 42: Travel = 0.96m, Straight = 0.82m
Checking 12 -> 43: Travel = 1.04m, Straight = 0.90m
Checking 12 -> 44: Travel = 1.14m, Straight = 0.99m
Checking 12 -> 45: Travel = 1.16m, Straight = 1.00m
Checking 12 -> 46: Travel = 1.17m, Straight = 1.02m
Checking 12 -> 47: Travel = 1.25m, Straight = 0.95m
Checking 12 -> 48: Travel = 1.30m, Straight = 0.90m
Checking 12 -> 49: Travel = 1.34m, Straight = 0.86m
Checking 12 -> 50: Travel = 1.35m, Straight = 0.85m
Checking 12 -> 51: Travel = 1.37m, Straight = 0.84m
Checking 12 -> 52: Travel = 1.43m, Straight = 0.78m
Checking 12 -> 53: Travel = 1.48m, Straight = 0.73m
Checking 12 -> 54: Travel = 1.50m, Straight = 0.70m
Checking 12 -> 55: Travel = 1.53m, Straight = 0.67m
Checking 12 -> 56: Travel = 1.57m, Straight = 0.64m
Checking 12 -> 57: Travel = 1.61m, Straight = 0.60m
Checking 12 -> 58: Travel = 1.65m, Straight = 0.56m
Checking 12 -> 59: Travel = 1.73m, Straight = 0.50m
Checking 12 -> 60: Travel = 1.75m, Straight = 0.48m
Checking 12 -> 61: Travel = 1.79m, Straight = 0.52m
Checking 12 -> 62: Travel = 1.88m, Straight = 0.61m
Checking 12 -> 63: Travel = 1.89m, Straight = 0.61m
Checking 12 -> 64: Travel = 1.89m, Straight = 0.61m
Checking 12 -> 65: Travel = 1.89m, Straight = 0.62m
Checking 12 -> 66: Travel = 1.94m, Straight = 0.63m
Checking 12 -> 67: Travel = 1.99m, Straight = 0.59m
Checking 13 -> 23: Travel = 0.30m, Straight = 0.27m
Checking 13 -> 24: Travel = 0.31m, Straight = 0.27m
Checking 13 -> 25: Travel = 0.32m, Straight = 0.28m
Checking 13 -> 26: Travel = 0.33m, Straight = 0.29m
Checking 13 -> 27: Travel = 0.35m, Straight = 0.29m
Checking 13 -> 28: Travel = 0.36m, Straight = 0.31m
Checking 13 -> 29: Travel = 0.39m, Straight = 0.32m
Checking 13 -> 30: Travel = 0.40m, Straight = 0.33m
Checking 13 -> 31: Travel = 0.44m, Straight = 0.37m
Checking 13 -> 32: Travel = 0.47m, Straight = 0.39m
Checking 13 -> 33: Travel = 0.54m, Straight = 0.44m
Checking 13 -> 34: Travel = 0.57m, Straight = 0.47m
Checking 13 -> 35: Travel = 0.58m, Straight = 0.48m
Checking 13 -> 36: Travel = 0.60m, Straight = 0.49m
Checking 13 -> 37: Travel = 0.61m, Straight = 0.50m
Checking 13 -> 38: Travel = 0.71m, Straight = 0.59m
Checking 13 -> 39: Travel = 0.77m, Straight = 0.65m
Checking 13 -> 40: Travel = 0.80m, Straight = 0.68m
Checking 13 -> 41: Travel = 0.87m, Straight = 0.75m
Checking 13 -> 42: Travel = 0.94m, Straight = 0.81m
Checking 13 -> 43: Travel = 1.02m, Straight = 0.89m
Checking 13 -> 44: Travel = 1.12m, Straight = 0.98m
Checking 13 -> 45: Travel = 1.13m, Straight = 1.00m
Checking 13 -> 46: Travel = 1.15m, Straight = 1.01m
Checking 13 -> 47: Travel = 1.22m, Straight = 0.94m
Checking 13 -> 48: Travel = 1.28m, Straight = 0.89m
Checking 13 -> 49: Travel = 1.32m, Straight = 0.86m
Checking 13 -> 50: Travel = 1.33m, Straight = 0.84m
Checking 13 -> 51: Travel = 1.34m, Straight = 0.83m
Checking 13 -> 52: Travel = 1.41m, Straight = 0.77m
Checking 13 -> 53: Travel = 1.45m, Straight = 0.72m
Checking 13 -> 54: Travel = 1.48m, Straight = 0.69m
Checking 13 -> 55: Travel = 1.51m, Straight = 0.67m
Checking 13 -> 56: Travel = 1.54m, Straight = 0.63m
Checking 13 -> 57: Travel = 1.58m, Straight = 0.59m
Checking 13 -> 58: Travel = 1.63m, Straight = 0.55m
Checking 13 -> 59: Travel = 1.70m, Straight = 0.49m
Checking 13 -> 60: Travel = 1.72m, Straight = 0.47m
Checking 13 -> 61: Travel = 1.77m, Straight = 0.50m
Checking 13 -> 62: Travel = 1.86m, Straight = 0.59m
Checking 13 -> 63: Travel = 1.86m, Straight = 0.59m
Checking 13 -> 64: Travel = 1.87m, Straight = 0.60m
Checking 13 -> 65: Travel = 1.87m, Straight = 0.60m
Checking 13 -> 66: Travel = 1.91m, Straight = 0.62m
Checking 13 -> 67: Travel = 1.97m, Straight = 0.57m
Checking 14 -> 24: Travel = 0.28m, Straight = 0.25m
Checking 14 -> 25: Travel = 0.29m, Straight = 0.26m
Checking 14 -> 26: Travel = 0.30m, Straight = 0.26m
Checking 14 -> 27: Travel = 0.32m, Straight = 0.27m
Checking 14 -> 28: Travel = 0.34m, Straight = 0.29m
Checking 14 -> 29: Travel = 0.36m, Straight = 0.30m
Checking 14 -> 30: Travel = 0.37m, Straight = 0.31m
Checking 14 -> 31: Travel = 0.41m, Straight = 0.35m
Checking 14 -> 32: Travel = 0.44m, Straight = 0.37m
Checking 14 -> 33: Travel = 0.51m, Straight = 0.42m
Checking 14 -> 34: Travel = 0.55m, Straight = 0.46m
Checking 14 -> 35: Travel = 0.55m, Straight = 0.46m
Checking 14 -> 36: Travel = 0.57m, Straight = 0.48m
Checking 14 -> 37: Travel = 0.58m, Straight = 0.49m
Checking 14 -> 38: Travel = 0.68m, Straight = 0.58m
Checking 14 -> 39: Travel = 0.74m, Straight = 0.64m
Checking 14 -> 40: Travel = 0.77m, Straight = 0.66m
Checking 14 -> 41: Travel = 0.84m, Straight = 0.74m
Checking 14 -> 42: Travel = 0.91m, Straight = 0.80m
Checking 14 -> 43: Travel = 0.99m, Straight = 0.88m
Checking 14 -> 44: Travel = 1.09m, Straight = 0.98m
Checking 14 -> 45: Travel = 1.11m, Straight = 0.99m
Checking 14 -> 46: Travel = 1.12m, Straight = 1.00m
Checking 14 -> 47: Travel = 1.20m, Straight = 0.93m
Checking 14 -> 48: Travel = 1.25m, Straight = 0.88m
Checking 14 -> 49: Travel = 1.29m, Straight = 0.85m
Checking 14 -> 50: Travel = 1.30m, Straight = 0.83m
Checking 14 -> 51: Travel = 1.32m, Straight = 0.82m
Checking 14 -> 52: Travel = 1.38m, Straight = 0.76m
Checking 14 -> 53: Travel = 1.43m, Straight = 0.71m
Checking 14 -> 54: Travel = 1.45m, Straight = 0.68m
Checking 14 -> 55: Travel = 1.48m, Straight = 0.65m
Checking 14 -> 56: Travel = 1.51m, Straight = 0.62m
Checking 14 -> 57: Travel = 1.55m, Straight = 0.58m
Checking 14 -> 58: Travel = 1.60m, Straight = 0.54m
Checking 14 -> 59: Travel = 1.68m, Straight = 0.47m
Checking 14 -> 60: Travel = 1.69m, Straight = 0.46m
Checking 14 -> 61: Travel = 1.74m, Straight = 0.49m
Checking 14 -> 62: Travel = 1.83m, Straight = 0.57m
Checking 14 -> 63: Travel = 1.83m, Straight = 0.58m
Checking 14 -> 64: Travel = 1.84m, Straight = 0.58m
Checking 14 -> 65: Travel = 1.84m, Straight = 0.58m
Checking 14 -> 66: Travel = 1.89m, Straight = 0.60m
Checking 14 -> 67: Travel = 1.94m, Straight = 0.56m
Checking 15 -> 25: Travel = 0.28m, Straight = 0.25m
Checking 15 -> 26: Travel = 0.29m, Straight = 0.26m
Checking 15 -> 27: Travel = 0.31m, Straight = 0.27m
Checking 15 -> 28: Travel = 0.33m, Straight = 0.28m
Checking 15 -> 29: Travel = 0.35m, Straight = 0.30m
Checking 15 -> 30: Travel = 0.36m, Straight = 0.31m
Checking 15 -> 31: Travel = 0.40m, Straight = 0.34m
Checking 15 -> 32: Travel = 0.43m, Straight = 0.36m
Checking 15 -> 33: Travel = 0.50m, Straight = 0.42m
Checking 15 -> 34: Travel = 0.54m, Straight = 0.45m
Checking 15 -> 35: Travel = 0.55m, Straight = 0.46m
Checking 15 -> 36: Travel = 0.56m, Straight = 0.47m
Checking 15 -> 37: Travel = 0.58m, Straight = 0.49m
Checking 15 -> 38: Travel = 0.67m, Straight = 0.57m
Checking 15 -> 39: Travel = 0.73m, Straight = 0.63m
Checking 15 -> 40: Travel = 0.76m, Straight = 0.66m
Checking 15 -> 41: Travel = 0.84m, Straight = 0.74m
Checking 15 -> 42: Travel = 0.90m, Straight = 0.80m
Checking 15 -> 43: Travel = 0.98m, Straight = 0.88m
Checking 15 -> 44: Travel = 1.08m, Straight = 0.97m
Checking 15 -> 45: Travel = 1.10m, Straight = 0.99m
Checking 15 -> 46: Travel = 1.12m, Straight = 1.00m
Checking 15 -> 47: Travel = 1.19m, Straight = 0.93m
Checking 15 -> 48: Travel = 1.24m, Straight = 0.88m
Checking 15 -> 49: Travel = 1.28m, Straight = 0.84m
Checking 15 -> 50: Travel = 1.29m, Straight = 0.83m
Checking 15 -> 51: Travel = 1.31m, Straight = 0.82m
Checking 15 -> 52: Travel = 1.37m, Straight = 0.75m
Checking 15 -> 53: Travel = 1.42m, Straight = 0.71m
Checking 15 -> 54: Travel = 1.45m, Straight = 0.68m
Checking 15 -> 55: Travel = 1.48m, Straight = 0.65m
Checking 15 -> 56: Travel = 1.51m, Straight = 0.62m
Checking 15 -> 57: Travel = 1.55m, Straight = 0.58m
Checking 15 -> 58: Travel = 1.60m, Straight = 0.53m
Checking 15 -> 59: Travel = 1.67m, Straight = 0.47m
Checking 15 -> 60: Travel = 1.69m, Straight = 0.45m
Checking 15 -> 61: Travel = 1.73m, Straight = 0.48m
Checking 15 -> 62: Travel = 1.83m, Straight = 0.57m
Checking 15 -> 63: Travel = 1.83m, Straight = 0.57m
Checking 15 -> 64: Travel = 1.83m, Straight = 0.58m
Checking 15 -> 65: Travel = 1.84m, Straight = 0.58m
Checking 15 -> 66: Travel = 1.88m, Straight = 0.60m
Checking 15 -> 67: Travel = 1.93m, Straight = 0.55m
Checking 16 -> 26: Travel = 0.21m, Straight = 0.19m
Checking 16 -> 27: Travel = 0.23m, Straight = 0.20m
Checking 16 -> 28: Travel = 0.25m, Straight = 0.22m
Checking 16 -> 29: Travel = 0.27m, Straight = 0.24m
Checking 16 -> 30: Travel = 0.29m, Straight = 0.25m
Checking 16 -> 31: Travel = 0.33m, Straight = 0.29m
Checking 16 -> 32: Travel = 0.35m, Straight = 0.31m
Checking 16 -> 33: Travel = 0.42m, Straight = 0.37m
Checking 16 -> 34: Travel = 0.46m, Straight = 0.41m
Checking 16 -> 35: Travel = 0.47m, Straight = 0.42m
Checking 16 -> 36: Travel = 0.48m, Straight = 0.43m
Checking 16 -> 37: Travel = 0.50m, Straight = 0.44m
Checking 16 -> 38: Travel = 0.59m, Straight = 0.54m
Checking 16 -> 39: Travel = 0.65m, Straight = 0.60m
Checking 16 -> 40: Travel = 0.68m, Straight = 0.62m
Checking 16 -> 41: Travel = 0.76m, Straight = 0.70m
Checking 16 -> 42: Travel = 0.82m, Straight = 0.77m
Checking 16 -> 43: Travel = 0.90m, Straight = 0.84m
Checking 16 -> 44: Travel = 1.00m, Straight = 0.94m
Checking 16 -> 45: Travel = 1.02m, Straight = 0.96m
Checking 16 -> 46: Travel = 1.04m, Straight = 0.96m
Checking 16 -> 47: Travel = 1.11m, Straight = 0.89m
Checking 16 -> 48: Travel = 1.16m, Straight = 0.84m
Checking 16 -> 49: Travel = 1.20m, Straight = 0.81m
Checking 16 -> 50: Travel = 1.22m, Straight = 0.79m
Checking 16 -> 51: Travel = 1.23m, Straight = 0.78m
Checking 16 -> 52: Travel = 1.29m, Straight = 0.72m
Checking 16 -> 53: Travel = 1.34m, Straight = 0.67m
Checking 16 -> 54: Travel = 1.37m, Straight = 0.64m
Checking 16 -> 55: Travel = 1.40m, Straight = 0.61m
Checking 16 -> 56: Travel = 1.43m, Straight = 0.58m
Checking 16 -> 57: Travel = 1.47m, Straight = 0.54m
Checking 16 -> 58: Travel = 1.52m, Straight = 0.49m
Checking 16 -> 59: Travel = 1.59m, Straight = 0.42m
Checking 16 -> 60: Travel = 1.61m, Straight = 0.41m
Checking 16 -> 61: Travel = 1.65m, Straight = 0.43m
Checking 16 -> 62: Travel = 1.75m, Straight = 0.51m
Checking 16 -> 63: Travel = 1.75m, Straight = 0.51m
Checking 16 -> 64: Travel = 1.75m, Straight = 0.52m
Checking 16 -> 65: Travel = 1.76m, Straight = 0.52m
Checking 16 -> 66: Travel = 1.80m, Straight = 0.55m
Checking 16 -> 67: Travel = 1.85m, Straight = 0.50m
Checking 17 -> 27: Travel = 0.22m, Straight = 0.19m
Checking 17 -> 28: Travel = 0.23m, Straight = 0.21m
Checking 17 -> 29: Travel = 0.26m, Straight = 0.23m
Checking 17 -> 30: Travel = 0.27m, Straight = 0.24m
Checking 17 -> 31: Travel = 0.31m, Straight = 0.28m
Checking 17 -> 32: Travel = 0.34m, Straight = 0.30m
Checking 17 -> 33: Travel = 0.41m, Straight = 0.37m
Checking 17 -> 34: Travel = 0.44m, Straight = 0.40m
Checking 17 -> 35: Travel = 0.45m, Straight = 0.41m
Checking 17 -> 36: Travel = 0.47m, Straight = 0.42m
Checking 17 -> 37: Travel = 0.48m, Straight = 0.44m
Checking 17 -> 38: Travel = 0.58m, Straight = 0.53m
Checking 17 -> 39: Travel = 0.64m, Straight = 0.59m
Checking 17 -> 40: Travel = 0.67m, Straight = 0.62m
Checking 17 -> 41: Travel = 0.74m, Straight = 0.69m
Checking 17 -> 42: Travel = 0.81m, Straight = 0.76m
Checking 17 -> 43: Travel = 0.89m, Straight = 0.84m
Checking 17 -> 44: Travel = 0.99m, Straight = 0.94m
Checking 17 -> 45: Travel = 1.00m, Straight = 0.95m
Checking 17 -> 46: Travel = 1.02m, Straight = 0.96m
Checking 17 -> 47: Travel = 1.09m, Straight = 0.89m
Checking 17 -> 48: Travel = 1.15m, Straight = 0.84m
Checking 17 -> 49: Travel = 1.19m, Straight = 0.80m
Checking 17 -> 50: Travel = 1.20m, Straight = 0.79m
Checking 17 -> 51: Travel = 1.21m, Straight = 0.77m
Checking 17 -> 52: Travel = 1.28m, Straight = 0.71m
Checking 17 -> 53: Travel = 1.32m, Straight = 0.66m
Checking 17 -> 54: Travel = 1.35m, Straight = 0.64m
Checking 17 -> 55: Travel = 1.38m, Straight = 0.61m
Checking 17 -> 56: Travel = 1.41m, Straight = 0.57m
Checking 17 -> 57: Travel = 1.45m, Straight = 0.53m
Checking 17 -> 58: Travel = 1.50m, Straight = 0.49m
Checking 17 -> 59: Travel = 1.57m, Straight = 0.42m
Checking 17 -> 60: Travel = 1.59m, Straight = 0.40m
Checking 17 -> 61: Travel = 1.64m, Straight = 0.42m
Checking 17 -> 62: Travel = 1.73m, Straight = 0.50m
Checking 17 -> 63: Travel = 1.73m, Straight = 0.50m
Checking 17 -> 64: Travel = 1.74m, Straight = 0.51m
Checking 17 -> 65: Travel = 1.74m, Straight = 0.51m
Checking 17 -> 66: Travel = 1.78m, Straight = 0.54m
Checking 17 -> 67: Travel = 1.84m, Straight = 0.50m
Checking 18 -> 28: Travel = 0.22m, Straight = 0.20m
Checking 18 -> 29: Travel = 0.24m, Straight = 0.22m
Checking 18 -> 30: Travel = 0.25m, Straight = 0.23m
Checking 18 -> 31: Travel = 0.29m, Straight = 0.27m
Checking 18 -> 32: Travel = 0.32m, Straight = 0.29m
Checking 18 -> 33: Travel = 0.39m, Straight = 0.36m
Checking 18 -> 34: Travel = 0.43m, Straight = 0.40m
Checking 18 -> 35: Travel = 0.44m, Straight = 0.40m
